"id","rated","created_at","last_move_at","turns","victory_status","winner","increment_code","white_id","white_rating","black_id","black_rating","moves","opening_eco","opening_name","opening_ply","time","increment","modality","duration","diff","diff_num","winner_num","rated_num"
"3rut0m4E","TRUE",1503168516630,1503168663465,28,"resign","black","10+0","saviter",1724,"maicon92",1734,"e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 d6 Bb5 Bd7 O-O Nf6 Re1 e5 Nf5 Bxf5 exf5 Be7 Nc3 O-O Qf3 Qc8 Qg3 Qxf5 Bxc6 bxc6 Bh6 Nh5","B32","Sicilian Defense: Open #3",7,10,0,"Fast",146835,-10,-1,-1,1
"dW1zdVcG","TRUE",1504461908395,1504462335784,53,"resign","white","8+0","dhanton82",1601,"toitles",1510,"e4 e6 d4 b6 Nf3 Bb7 Nc3 c5 d5 d6 Bb5+ Nd7 O-O a6 Be2 b5 Ng5 exd5 Nxd5 h6 Nxf7 Kxf7 Bh5+ Ke6 Qg4+ Ke5 Bf4+ Kxe4 Qf3+ Kf5 Bxd6+ Ke6 Bxf8 Qxf8 Nc7+ Kd6 Qg3+ Ne5 Nxa8 Bxa8 Rad1+ Bd5 Rfe1 Qf5 Bg4 Qxg4 Qxe5+ Kc6 Qxd5+ Kb6 Qd8+ Ka7 Rd7+","C00","French Defense: Normal Variation",3,8,0,"Light",427389,91,1,1,1
"SqJnTy20","TRUE",1504461817364,1504461899837,21,"resign","white","8+0","nikfom57",1615,"toitles",1518,"e4 e6 f4 b6 Nf3 Bb7 Nc3 Bb4 d3 d5 Bd2 Bxc3 Bxc3 dxe4 dxe4 Qxd1+ Rxd1 Bxe4 Bxg7 Bxc2 Rc1","C00","French Defense: La Bourdonnais Variation",3,8,0,"Light",82473,97,1,1,1
"uv9yNYhn","TRUE",1504400558234,1504400997892,54,"resign","black","8+0","toitles",1516,"blackjack68",1454,"e4 b6 Nf3 Bb7 d3 e6 Be3 Bb4+ Bd2 Bxd2+ Qxd2 Ne7 Nc3 f6 Be2 O-O h4 Ng6 h5 Ne5 h6 g6 O-O-O Ng4 Nh4 Nxf2 Bh5 Nxd1 Kxd1 gxh5 Qf4 Kf7 e5 f5 Qg3 Rg8 Qf4 Bxg2 Rg1 Bf3+ Nxf3 Rxg1+ Nxg1 Qg8 Nce2 Nc6 Qh4 Qg4 Qf6+ Kg8 Nf3 Rf8 Qe7 Nxe7","B00","Owen Defense",2,8,0,"Light",439658,62,1,-1,1
"46PyPohu","TRUE",1504400004452,1504400168889,36,"mate","black","8+0","sgbarrys",1509,"toitles",1505,"e3 e6 d4 b6 Nf3 Bb7 Be2 c5 O-O cxd4 exd4 Nf6 c3 Be7 Ne5 d6 Bb5+ Nfd7 Bxd7+ Nxd7 Qa4 dxe5 dxe5 O-O Rd1 Nc5 Rxd8 Nxa4 Rxf8+ Rxf8 b3 Nc5 Ba3 Rd8 g3 Rd1#","A00","Van't Kruijs Opening",1,8,0,"Light",164437,4,1,-1,1
"CpKITIfs","TRUE",1504395824949,1504396277527,54,"resign","black","8+0","toitles",1506,"jermad",1452,"e4 e5 Nf3 Qf6 c3 h6 Bb5 c6 Ba4 b5 Bb3 a5 a4 b4 d3 c5 O-O Bd6 Be3 Ne7 Nbd2 Ba6 Bc4 Bxc4 Nxc4 Bc7 cxb4 cxb4 b3 Nbc6 Rc1 O-O Bc5 d6 Be3 d5 exd5 Nxd5 Qe2 Nc3 Qd2 Rad8 Ne1 e4 f3 exd3 Nxd3 Rfe8 Qf2 Rxd3 Bd4 Qxd4 Qxd4 Nxd4","C40","King's Pawn Game: McConnell Defense",4,8,0,"Light",452578,54,1,-1,1
"y0nUdCWO","TRUE",1504395274841,1504395501711,34,"resign","black","8+0","shirock",1554,"toitles",1494,"e4 e6 Nh3 b6 d3 Bb7 Qf3 Nf6 Bg5 Be7 e5 Bxf3 gxf3 Nd5 Bd2 O-O Bg2 Nc6 f4 f6 c4 Ndb4 a3 Nxd3+ Ke2 Nxb2 Bc3 Nxc4 exf6 Bxf6 Bxf6 Qxf6 Ng5 Qxa1","C00","French Defense #2",2,8,0,"Light",226870,60,1,-1,1
"kLHwmxQK","TRUE",1504394493578,1504394724078,37,"resign","black","8+0","toitles",1501,"rfabian",1421,"e4 e5 Nf3 Nc6 Bc4 Nf6 d3 Bc5 c3 d6 O-O O-O h3 Na5 Bb3 Nxb3 axb3 d5 b4 Be7 exd5 Nxd5 d4 Bxh3 gxh3 Nf6 Kh2 exd4 Qxd4 Bd6+ Kh1 Qd7 Bh6 Qxh3+ Kg1 Qxh6 Nh2","C53","Italian Game: Classical Variation |  Giuoco Pianissimo",9,8,0,"Light",230500,80,1,-1,1
"rhSm7vA7","TRUE",1504393188244,1504393547764,51,"resign","white","8+0","isuckatchess96",1473,"toitles",1513,"d4 e6 e4 b6 Nc3 Bb7 Nf3 Bb4 Bd3 c5 dxc5 Bxc5 O-O Ne7 Qe2 O-O Be3 Bd6 Rad1 Bc7 Nb5 Nbc6 Nxc7 Qxc7 g3 d5 exd5 exd5 Bf4 Qd7 Ne5 Nxe5 Bxe5 f6 Qh5 h6 Bf4 Bc8 Bc4 b5 Bb3 Rb8 c4 bxc4 Bxc4 Qf5 Qxf5 Nxf5 Bxd5+ Kh8 Bxb8","C00","French Defense: Normal Variation",3,8,0,"Light",359520,-40,-1,1,1
"Wmb72s31","TRUE",1504381971030,1504382462005,65,"resign","white","8+0","dife",1447,"toitles",1505,"d4 e6 c4 b6 Nf3 Bb7 Nc3 Nf6 e3 c5 d5 Be7 Bd3 d6 e4 O-O O-O Nfd7 Re1 Bf6 Bd2 b5 cxb5 exd5 exd5 Ne5 Nxe5 Bxe5 Qh5 h6 Re3 Nd7 Rae1 Bf4 R3e2 Bxd2 Rxd2 Nf6 Qf3 Qd7 Rde2 Rfe8 Rxe8+ Rxe8 Rxe8+ Qxe8 Qg3 Qe1+ Bf1 Nxd5 Nxd5 Bxd5 Qc3 Qe4 Qh3 Qe1 Qc3 Qe4 Qh3 Bxa2 Qd3 Qb4 Qxd6 Qxb5 Bxb5","A40","English Defense",4,8,0,"Light",490975,-58,-1,1,1
"7NvXDo5V","TRUE",1504381389417,1504381812050,43,"mate","white","8+0","toitles",1495,"jarekc",1474,"e4 e5 Nf3 Nc6 Bb5 Nge7 O-O g6 c3 Bh6 d4 exd4 Bxh6 dxc3 Nxc3 Nb4 Bg5 O-O Bh6 Re8 Qd4 Nf5 exf5 f6 Qxb4 c6 Bc4+ d5 Bd3 Bxf5 Bxf5 gxf5 Rae1 Rxe1 Rxe1 a5 Qd4 Qd7 Qxf6 Rd8 Re7 Re8 Qg7#","C60","Ruy Lopez: Cozio Defense",6,8,0,"Light",422633,21,1,1,1
"WyRKXeFW","TRUE",1504374986301,1504375499486,80,"mate","black","8+0","toitles",1503,"hamaramanish",1570,"e4 b6 Nc3 e6 Nf3 Bb7 d3 Bb4 Bd2 Nf6 a3 Bxc3 Bxc3 O-O Qd2 h6 Be2 d5 exd5 Bxd5 Nh4 Nh7 Rg1 Qxh4 g3 Qxh2 O-O-O Qh3 d4 Qf5 Bd3 Be4 g4 Qg6 Bxe4 Qxe4 d5 exd5 Rge1 Qg6 Qxd5 Na6 Re3 Rad8 Qc4 Rxd1+ Kxd1 Nc5 g5 Qxg5 Bxg7 Qxg7 Rg3 Ng5 f4 Rd8+ Kc1 Re8 fxg5 hxg5 Qd5 Re5 Qd8+ Kh7 Rh3+ Kg6 Qxc7 Re1+ Kd2 Qe5 Qc6+ f6 b4 Qe2+ Kc3 Ne4+ Kb3 Rb1+ Ka4 Qa6#","B00","Owen Defense",2,8,0,"Light",513185,-67,-1,-1,1
"5LgwgNr5","TRUE",1504373578554,1504374411705,100,"resign","black","8+0","millennium_falcon",1555,"toitles",1484,"Nf3 e6 d4 b6 Be3 Bb7 c3 c5 Nbd2 cxd4 Nxd4 Nf6 N2f3 Bc5 g3 O-O Bg2 d5 O-O Nbd7 Re1 Rc8 b4 Bd6 Nb5 Bb8 Qd3 Ne4 Nfd4 a6 Na3 Nxc3 f3 Qe7 Ndc2 f5 Bd2 Nb5 Nxb5 axb5 Qxb5 f4 Qd3 fxg3 hxg3 Bxg3 Rec1 Qh4 e3 Rfd8 Kf1 d4 Ke2 Ne5 Rh1 Bxf3+ Bxf3 Nxd3 Rxh4 Bxh4 Kxd3 dxe3+ Kxe3 Rxc2 Rd1 Bg5+ Ke2 Rcxd2+ Rxd2 Rxd2+ Ke1 Rxa2 Kd1 Ra4 b5 Rb4 Be2 h5 Bxh5 Rxb5 Be2 Rd5+ Ke1 Be3 Bc4 Rc5 Bxe6+ Kh7 Bb3 b5 Bd1 b4 Ke2 Bh6 Kd3 Rc3+ Ke2 b3 Bxb3 Rxb3","A04","Zukertort Opening: Queen's Gambit Invitation",2,8,0,"Light",833151,71,1,-1,1
"wWODqAQd","TRUE",1504226248169,1504226663875,44,"mate","black","8+0","i_am_sancho",1489,"toitles",1473,"Nc3 e6 d4 b6 d5 Bb7 dxe6 fxe6 Nf3 d5 Nd4 Qd7 e3 Bc5 Bb5 c6 Nxe6 Qxe6 Bd3 Bb4 Qh5+ g6 Bxg6+ Qxg6 Qe5+ Kf7 Qc7+ Ne7 Qxb7 Qxg2 Rf1 d4 Qxa8 dxc3 bxc3 Bxc3+ Ke2 Bxa1 Qxa7 Qg4+ Kd3 Rd8+ Qd7 Rxd7#","A00","Van Geet Opening",1,8,0,"Light",415706,16,1,-1,1
"U4BPX0RP","TRUE",1504157709087,1504158363937,66,"resign","black","8+0","vopice",1370,"toitles",1461,"d4 e6 a3 b6 Nf3 Bb7 Nc3 Nf6 Bg5 h6 Bxf6 Qxf6 Ne5 d6 Ng4 Qg5 e4 d5 e5 Be7 Nb5 Bd8 c4 dxc4 Qa4 O-O Ne3 a6 Nc3 b5 Qc2 f6 O-O-O fxe5 d5 exd5 Nxd5 Bxd5 Rxd5 Bf6 h4 Qf4 Bxc4 bxc4 Qxc4 Qxc4+ Nxc4 Nc6 g4 Rad8 Rxd8 Rxd8 g5 hxg5 h5 Re8 Ne3 e4 Nd5 Ne5 Nxf6+ gxf6 h6 Kh7 Kd2 Ng4","A40","Horwitz Defense",2,8,0,"Light",654850,-91,-1,-1,1
"gvhODN4e","TRUE",1504156910124,1504157342286,120,"mate","black","8+0","sgbarrys",1502,"toitles",1448,"e3 e6 Nf3 b6 Be2 Bb7 O-O Nf6 Nc3 Be7 d4 d5 Ne5 O-O Bf3 Nbd7 Nxd7 Nxd7 e4 dxe4 Bxe4 Bxe4 Nxe4 c5 dxc5 Nxc5 Qxd8 Raxd8 Nxc5 Bxc5 Be3 Bxe3 fxe3 Rd2 Rac1 Rc8 c4 Rxb2 Rf2 Rxf2 Kxf2 b5 c5 Kf8 Kf3 Ke7 Ke4 Kd7 Rd1+ Kc6 Rd7 Rc7 Rxc7+ Kxc7 Ke5 Kc6 Kd4 a5 e4 f6 g4 e5+ Kc3 Kxc5 h4 b4+ Kd3 a4 g5 b3 axb3 axb3 Kd2 Kc4 Kc1 Kd4 gxf6 gxf6 Kb2 Kxe4 Kxb3 Kf4 Kc4 Kg4 Kd5 Kxh4 Ke4 Kg5 Kd5 h5 Ke4 h4 Kf3 f5 Ke3 e4 Kf2 f4 Kg2 Kg4 Kf2 f3 Kf1 e3 Kg1 Kg3 Kf1 h3 Kg1 h2+ Kh1 Kf4 Kxh2 e2 Kg1 e1=Q+ Kh2 Qg3+ Kh1 Qg2#","A00","Van't Kruijs Opening",1,8,0,"Light",432162,54,1,-1,1
"stZVXiNv","TRUE",1504156398410,1504156899139,94,"resign","white","8+0","toitles",1435,"sgbarrys",1515,"e4 e6 Nf3 c6 d3 d5 Be3 dxe4 dxe4 Qxd1+ Kxd1 Nf6 Bd3 Be7 Nc3 O-O Re1 Nbd7 Kc1 Bc5 Bxc5 Nxc5 b3 Nxd3+ cxd3 a5 Kd2 b5 a3 Nd7 h4 Nc5 Kc2 f5 Ne5 fxe4 Nxe4 Nxe4 dxe4 Bb7 f3 a4 b4 Rac8 Rad1 c5 bxc5 Rxc5+ Kb2 Rxe5 Rd7 Rh5 Rxb7 Rxh4 Rxb5 Rh2 Re2 Ra8 Kc3 Kf7 Kb4 Kf6 Ra5 Rxa5 Kxa5 g5 Kxa4 Ke5 Kb4 Kd4 a4 Kd3 Ra2 Rh6 Kb5 e5 a5 Kc3 a6 Rd6 a7 Rd4 a8=Q Rb4+ Ka5 Kb3 Ra1 h5 Qd5+ Kc3 Qc5+ Kb3 Qxb4+ Kc2","C00","French Defense: Knight Variation",3,8,0,"Light",500729,-80,-1,1,1
"pEq8Wptk","TRUE",1504156074392,1504156380280,51,"resign","white","8+0","sgbarrys",1506,"toitles",1444,"e3 e6 d4 b6 c4 Bb7 Nf3 c5 Be2 cxd4 Qxd4 Nf6 O-O Be7 e4 Bxe4 Bg5 Bb7 Bxf6 Bxf6 Qd2 d5 cxd5 Qxd5 Qxd5 Bxd5 Nc3 Bb7 Bb5+ Nd7 Rfd1 Rd8 Rac1 Bxf3 gxf3 Ke7 Ne4 Nc5 Rxd8 Rxd8 Nxc5 bxc5 Rxc5 Bxb2 Rc7+ Rd7 Rxd7+ Kf6 Rxa7 g5 Be8","A00","Van't Kruijs Opening",1,8,0,"Light",305888,62,1,1,1
"Qb0cJ4h1","TRUE",1504155178008,1504156065068,127,"mate","white","8+0","toitles",1431,"sgbarrys",1520,"e4 e5 Nf3 f6 Bb5 Ne7 c3 Nec6 O-O Bd6 d4 O-O Be3 a6 Ba4 b5 Bb3+ Kh8 Nh4 a5 f4 exf4 Bxf4 Bxf4 Rxf4 a4 Bc2 d5 Qf3 dxe4 Bxe4 Ra6 Qh5 f5 Bxf5 Bxf5 Nxf5 Ne7 Nd2 Rxf5 Rxf5 Nxf5 Qxf5 Rf6 Qe5 Nc6 Qc5 Qd6 Qxb5 Qf4 Rf1 Qe3+ Kh1 Qxd2 Rxf6 gxf6 h3 Qe1+ Kh2 Ne7 Qc5 Kg7 Qxc7 a3 bxa3 Kg6 a4 Nd5 Qc4 Nxc3 Qg8+ Kh6 a5 Nxa2 a6 Qa5 Qf8+ Kg6 Qe8+ Kf5 Qd7+ Kf4 a7 Nb4 Qd6+ Kf5 Qc5+ Qxc5 dxc5 Nc6 a8=Q Ne5 c6 Nxc6 Qxc6 h5 Qf3+ Kg6 Qe4+ f5 Qe6+ Kg5 Qg8+ Kf4 Qg6 h4 Qh6+ Ke5 Qxh4 f4 Qe7+ Kf5 Qc5+ Kg6 h4 Kh6 h5 Kg7 Qg5+ Kh7 Qxf4 Kg7 h6+ Kh7 Qg5 Kh8 Qg7#","C40","King's Pawn Game: Damiano Defense",4,8,0,"Light",887060,-89,-1,1,1
"gg5qpgov","TRUE",1504154641182,1504155162680,96,"resign","white","8+0","sgbarrys",1511,"toitles",1439,"d4 e6 e3 b6 c4 Bb7 Nf3 c5 Be2 cxd4 exd4 Nf6 O-O Be7 Nc3 d5 Bg5 dxc4 Bxf6 Bxf6 Bxc4 Nc6 Bb5 O-O d5 exd5 Qxd5 Qxd5 Nxd5 Na5 Nxf6+ gxf6 b4 Bxf3 gxf3 Nb7 Kh1 Kh8 Bc6 Rab8 a4 Nd8 Be4 Ne6 a5 bxa5 Rxa5 Rxb4 Rf5 Nd4 Rxf6 Ne6 Ra1 Ra8 Rxf7 a5 Bxa8 Nf4 Rf8+ Kg7 Rxf4 Rxf4 Rxa5 Kh6 Ra6+ Kg5 Kg2 Kh4 Rh6+ Kg5 Rxh7 Ra4 Be4 Kf4 Rh4+ Kg5 Rh8 Rb4 h4+ Kf4 Rf8+ Ke5 h5 Rb6 Rf5+ Ke6 Rg5 Kf7 Bg6+ Kg7 Be4+ Kh6 Rg6+ Rxg6+ Bxg6 Kg7","A40","Horwitz Defense",2,8,0,"Light",521498,72,1,1,1
"jsSUUfbK","TRUE",1504282326258,1504282423055,21,"resign","white","15+0","mrcrusher",2069,"acamus66",2030,"e4 c5 d4 cxd4 c3 dxc3 Nxc3 e6 Bc4 Nc6 Nf3 Bb4 O-O Nge7 Nb5 d6 a3 a6 axb4 Nxb4 Nxd6+","B21","Sicilian Defense: Smith-Morra Gambit Accepted |  Pin Defense",12,15,0,"Fast",96797,39,1,1,1
"v2XDN50z","TRUE",1504467482117,1504467989182,20,"resign","black","15+6","aquinas",2043,"mike007",2104,"c4 e5 Nc3 Nf6 e3 d6 Nge2 Be6 Qa4+ c6 d4 Nbd7 b3 a6 Ng3 b5 cxb5 axb5 Qb4 d5","A22","English Opening: King's English Variation |  Two Knights Variation",4,15,6,"Fast",507065,-61,-1,-1,1
"7hit8cPS","TRUE",1504397443952,1504398566902,60,"resign","black","10+15","aquinas",2063,"udav202",2010,"c4 Nf6 Nc3 e6 e4 d6 d4 e5 dxe5 dxe5 Qxd8+ Kxd8 Bg5 c6 O-O-O+ Ke8 Bxf6 gxf6 g3 Be6 b3 Ba3+ Kb1 Na6 Nf3 Ke7 Nh4 Nc5 Nf5+ Bxf5 exf5 a5 f3 a4 Nxa4 Nxa4 bxa4 Rxa4 Rd3 Bc5 Be2 Rha8 Rd2 Bd4 Bd1 Rb4+ Bb3 c5 Re2 Ra6 Rd1 Rab6 Ree1 Rxc4 Re4 Rc3 f4 Kf8 fxe5 fxe5","A18","English Opening: Mikenas-Carls Variation #2",5,10,15,"Fast",1122950,53,1,-1,1
"2QfmNLYQ","FALSE",1499858313595,1499861994718,115,"draw","draw","5+60","sunwatair57",1923,"smartduckduckcow",1887,"d4 d5 Bf4 Nf6 e3 Bf5 c3 e6 Nf3 Be7 h3 c5 Bd3 Bxd3 Qxd3 O-O Nbd2 Nc6 O-O Re8 Rfe1 cxd4 exd4 Bd6 Ne5 Qc7 Ndf3 Nd7 Nxd7 Bxf4 Nde5 f6 Nxc6 Qxc6 g3 Bc7 Rad1 Rad8 Nh4 e5 Qd2 e4 Ng2 Qe6 h4 a6 Ne3 b5 Qe2 f5 Ng2 Qg6 Qe3 Qg4 Nf4 h6 Qe2 Bxf4 Qxg4 fxg4 gxf4 Rf8 Kg2 Rxf4 Re2 Rdf8 a4 h5 axb5 axb5 Ra1 R8f6 Ra7 Rb6 Rd7 Rf5 Rc7 b4 Rc5 bxc3 bxc3 Rbf6 Rc7 Kh8 Rb2 Kg8 Ra2 Kh8 Rb2 Rf3 Rc5 R6f5 Rc7 Kh7 Kg1 e3 fxe3 Rxe3 Rbb7 Re1+ Kg2 Re2+ Kg1 Rf3 Rxg7+ Kh8 Rgd7 Re1+ Kg2 Re2+ Kg1 Re1+ Kg2 Re2+ Kg1","D00","Queen's Pawn Game: Mason Attack",3,5,60,"Light",3681123,36,1,0,0
"ExKINFtZ","FALSE",1504342122435,1504343850425,66,"outoftime","black","15+0","zlijohnny",1773,"ducksandcats",1821,"e4 d5 exd5 Nf6 Bc4 Nxd5 Qh5 e6 d3 Be7 Nf3 Nc6 O-O O-O a3 a6 b4 b5 Bb3 Bf6 Ra2 g6 Qg4 e5 Qg3 Nde7 Nfd2 Nf5 Qf3 Nfd4 Qe4 Bf5 Qd5 Qe7 Ne4 Bxe4 Qxe4 Nxb3 cxb3 Nd4 Rb2 Rfe8 Nc3 c6 Be3 Qd6 Rc1 Bg7 Bxd4 exd4 Nxb5 cxb5 Qf3 Qe5 g3 Rac8 Rbc2 Rxc2 Rxc2 Qe1+ Kg2 Qe6 Rc5 Qxb3 Qc6 Qe6","B01","Scandinavian Defense: Modern Variation #2",4,15,0,"Fast",1727990,-48,-1,-1,0
"23WLlukF","FALSE",1502599734182,1502601054611,108,"resign","black","5+8","ducksandcats",1821,"maxzep64",1842,"e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Be3 e5 Nf3 Be7 h3 b5 Nd5 Nxe4 Bb6 Qd7 Nc7+ Kf8 Nxa8 Qc6 Bd3 Qxa8 Bxe4 Qxe4+ Be3 d5 Qd3 Bb4+ Ke2 Qxd3+ cxd3 Bd6 d4 e4 Ne5 f6 Ng4 h5 Nh2 Bd7 f3 f5 Rac1 Kf7 a3 Bxh2 Rxh2 Rc8 Rxc8 Bxc8 g4 fxg4 fxg4 hxg4 hxg4 Bxg4+ Kd2 Nc6 b4 Ne7 Bf4 Nf5 Rh8 Nxd4 Ra8 Nf3+ Ke3 Bf5 Ra7+ Kg8 Rxa6 d4+ Kf2 d3 Rd6 g5 Be3 Ne5 Bxg5 Ng4+ Ke1 e3 Rd5 d2+ Ke2 Bc2 Bxe3 d1=Q+ Rxd1 Bxd1+ Kxd1 Nxe3+ Kc1 Nc4 a4 bxa4 Kc2 Kf7 Kc3 a3 Kb3 Ke6 b5 Kd5","B90","Sicilian Defense: Najdorf Variation |  English Attack",11,5,8,"Light",1320429,-21,-1,-1,0
"6YAtxCka","FALSE",1502507920438,1502508003017,21,"resign","white","25+0","ducksandcats",1821,"duckduckcow",1832,"e4 c6 d4 d5 exd5 cxd5 Nf3 Nf6 Bf4 Bf5 Bd3 Bxd3 Qxd3 e6 Nc3 Bd6 Qb5+ Qd7 Bxd6 Nc6 Bg3","B13","Caro-Kann Defense: Exchange Variation",5,25,0,"Fast",82579,-11,-1,1,0
"JLfmEWad","FALSE",1502506088196,1502507916053,48,"mate","black","25+0","duckduckcow",1832,"ducksandcats",1821,"e4 c6 d4 d5 e5 Bf5 Nc3 e6 Bd3 Bg6 Nf3 Nd7 Be3 c5 dxc5 Bxc5 Bxc5 Nxc5 Bb5+ Nd7 O-O Ne7 Re1 O-O Nd4 a6 Bxd7 Qxd7 a4 Rac8 Qf3 Nc6 Nb3 Bxc2 Nc5 Qe7 Rac1 Bg6 Ne2 Nxe5 Qa3 Nc4 Rxc4 dxc4 Nxe6 Qxe6 Nf4 Qxe1#","B12","Caro-Kann Defense: Advance Variation |  Van der Wiel Attack",7,25,0,"Fast",1827857,11,1,-1,0
"FqftsOiN","FALSE",1502504770506,1502506066553,89,"draw","draw","25+0","ducksandcats",1821,"duckduckcow",1832,"e4 c6 d4 d5 e5 Bf5 c4 e6 Nc3 Bb4 a3 Bxc3+ bxc3 Ne7 Nf3 Nd7 Bd3 Bxd3 Qxd3 Nb6 c5 Nc4 Nd2 Nxd2 Bxd2 O-O O-O Nf5 Be3 b6 cxb6 axb6 c4 dxc4 Qxc4 Nxe3 fxe3 Qd5 Rfc1 Rac8 Qa6 b5 Rc5 Qe4 Re1 f5 Qa5 f4 Qd2 fxe3 Qxe3 Qg4 Rf1 Rxf1+ Kxf1 Qd1+ Kf2 Rf8+ Kg3 Qh5 h3 Qg6+ Kh2 Rc8 Qf3 Qe8 Qc3 Qd7 g3 Rf8 Qe3 Rb8 Qe4 Rb6 g4 b4 axb4 Rxb4 Qxc6 Rb2+ Kg3 Rb3+ Kg2 Rb2+ Kg3 Rb3+ Kh2 Rb2+ Kg3","B12","Caro-Kann Defense: Advance Variation",5,25,0,"Fast",1296047,-11,-1,0,0
"mskSEbwv","FALSE",1502504413619,1502504759910,31,"mate","white","25+0","duckduckcow",1832,"ducksandcats",1821,"e4 c6 d4 d5 e5 Bf5 Nc3 e6 Bd3 Bxd3 Qxd3 Nd7 Nf3 c5 dxc5 Bxc5 Be3 b6 O-O-O Ne7 h4 Nf5 Nxd5 Nxe3 Nxe3 Qc7 Qe4 O-O Ng5 h6 Qh7#","B12","Caro-Kann Defense: Advance Variation |  Van der Wiel Attack",7,25,0,"Fast",346291,11,1,1,0
"MRBPa9AX","FALSE",1502501227361,1502503114078,80,"resign","white","8+15","ducksandcats",1821,"vezir9",1820,"e4 d5 exd5 Nf6 d4 c6 dxc6 Nxc6 Nf3 Bg4 Bb5 e6 O-O Be7 c4 O-O Be3 Bxf3 gxf3 a6 Ba4 Qc7 Nc3 Rad8 a3 Na5 c5 Bxc5 b4 Bxd4 Bxd4 Nc4 b5 Qf4 Ne2 Qxf3 Ng3 Qf4 Ne2 Qg5+ Ng3 Nd2 Be3 Qd5 Qxd2 Qxd2 Bxd2 Rxd2 Rfd1 Rfd8 bxa6 bxa6 h3 h5 Kf1 h4 Ne2 Ne4 Rxd2 Rxd2 Ke1 Rb2 f3 Ng3 Bd1 Nxe2 Bxe2 a5 Kf2 g5 Ke3 f5 Bc4 Kf7 Ra2 Rb1 Kf2 Rh1 Kg2 Rc1","B01","Scandinavian Defense: Modern Variation",5,8,15,"Light",1886717,1,1,1,0
"W9898sKn","FALSE",1502260561097,1502261271698,120,"mate","black","11+0","mileadam",1877,"ducksandcats",1821,"e4 c6 d4 d5 exd5 cxd5 Bd3 Nc6 c3 Nf6 Bf4 e6 Ne2 Bd6 O-O O-O h3 Re8 Bb5 e5 Bxc6 bxc6 dxe5 Bxe5 Bxe5 Rxe5 Nd2 Qe7 Re1 Ba6 Nd4 Rxe1+ Qxe1 Qxe1+ Rxe1 c5 Nf5 Kf8 f3 g6 Ng3 Re8 Rxe8+ Kxe8 Nb3 Nd7 Kf2 Bc4 Nc1 Bb5 Ke3 Ke7 Nge2 Ne5 b3 a5 f4 Nc6 Nd3 Bxd3 Kxd3 Kd6 g4 Ne7 a3 f5 Ke3 h6 Nc1 Nc6 Nd3 d4+ cxd4 cxd4+ Kd2 Kd5 b4 axb4 Nxb4+ Nxb4 axb4 Kc4 b5 Kxb5 Kd3 Kc5 gxf5 gxf5 h4 h5 Kd2 Kc4 Kc2 d3+ Kd2 Kd4 Kd1 Ke3 Ke1 Kxf4 Kd2 Ke4 Kd1 f4 Ke1 Ke3 Kf1 f3 Kg1 Ke2 Kh1 f2 Kh2 f1=Q Kg3 d2 Kh2 d1=Q Kg3 Qd6#","B13","Caro-Kann Defense: Exchange Variation |  Rubinstein Variation",11,11,0,"Fast",710601,56,1,-1,0
"cUi6SZv8","TRUE",1502257962056,1502259865941,38,"resign","white","30+25","konst767",1902,"ducksandcats",1830,"e4 c6 Nc3 d5 Nf3 Bg4 h3 Bh5 exd5 cxd5 Bb5+ Nc6 g4 Bg6 Ne5 Qb6 Nxg6 hxg6 Nxd5 Qc5 Qf3 Rc8 Nc3 e6 d3 Qe5+ Qe4 Bd6 Be3 Ne7 Bd4 Qxe4+ Nxe4 Bb8 Bxg7 Rh4 Bf6 Rh6","B11","Caro-Kann Defense: Two Knights Attack |  Mindeno Variation |  Retreat Line",8,30,25,"Fast",1903885,72,1,1,1
"dKenDQ27","FALSE",1502253926489,1502254555527,28,"resign","black","10+5","hammerheart",1824,"ducksandcats",1830,"e4 c6 d3 d5 Nd2 e5 Ngf3 Bd6 d4 exd4 Nxd4 Nf6 exd5 cxd5 N2b3 Nc6 Bg5 O-O Be2 h6 Be3 Ne4 f3 Qh4+ Kf1 Ng3+ Kg1 Nxh1","B10","Caro-Kann Defense: Breyer Variation",3,10,5,"Fast",629038,-6,-1,-1,0
"KVgN96ck","TRUE",1501672399374,1501673019551,44,"resign","black","8+0","invitado79",1891,"ducksandcats",1845,"e4 d5 exd5 Nf6 c4 c6 dxc6 Nxc6 b3 e5 Bb2 Bf5 Nf3 Bc5 Be2 Qc7 O-O O-O Nc3 a6 Nd5 Nxd5 cxd5 Nd4 Rc1 Qd6 Nxd4 Bxd4 Bxd4 exd4 Bf3 d3 Rc4 Rfe8 Re1 Qa3 Rxe8+ Rxe8 d6 Qxd6 Bxb7 Qe7 Rc8 Bxc8","B01","Scandinavian Defense: Panov Transfer",6,8,0,"Light",620177,46,1,-1,1
